cenario;arquivo_instancia;makespan_final;ddlb;razao_ms_ddlb;melhoria_ms;iteracoes;tempo_ga_ms
LHLLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LHLLLLL\LHLLLLL_9.json;2121,35;2001,45;1,0599;0,00;200;86,87
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_1.json;48719,50;47814,07;1,0189;413,32;200;2544,17
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_10.json;48899,55;48170,79;1,0151;569,52;200;2515,81
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_2.json;49032,38;48258,41;1,0160;553,77;200;2311,82
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_3.json;48597,57;47858,54;1,0154;468,82;200;2353,46
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_4.json;48369,45;47668,67;1,0147;400,58;200;2335,54
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_5.json;48773,77;47963,57;1,0169;413,70;200;2367,54
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_6.json;48555,94;47850,27;1,0147;386,19;200;2366,11
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_7.json;48711,48;47926,30;1,0164;441,46;200;2318,53
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_8.json;48763,23;47962,70;1,0167;354,61;200;2364,35
LLHHHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHH\LLHHHHH_9.json;49004,38;48240,70;1,0158;571,35;200;2305,13
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_1.json;14269,43;14096,57;1,0123;279,46;200;598,94
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_10.json;14305,60;14155,73;1,0106;135,62;200;606,50
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_2.json;14110,78;13959,37;1,0108;278,71;200;597,54
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_3.json;14386,37;14246,66;1,0098;290,37;200;599,09
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_4.json;14232,51;14076,54;1,0111;260,53;200;604,68
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_5.json;14226,74;14085,68;1,0100;206,73;200;604,95
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_6.json;14469,05;14352,25;1,0081;151,06;200;597,97
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_7.json;14295,81;14167,02;1,0091;220,20;200;612,08
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_8.json;14448,21;14303,95;1,0101;181,08;200;605,20
LLHHHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHHL\LLHHHHL_9.json;14325,23;14176,68;1,0105;289,59;200;612,63
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_1.json;47368,99;47050,67;1,0068;475,96;200;189,00
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_10.json;48634,66;48319,06;1,0065;553,03;200;197,98
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_2.json;47880,65;47580,50;1,0063;464,08;200;194,35
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_3.json;48647,99;48328,10;1,0066;619,03;200;188,38
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_4.json;48361,25;47906,83;1,0095;558,28;200;194,52
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_5.json;48072,52;47782,66;1,0061;441,53;200;195,92
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_6.json;47914,35;47587,07;1,0069;493,64;200;190,10
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_7.json;48147,63;47771,75;1,0079;641,11;200;197,16
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_8.json;48395,73;48149,90;1,0051;523,41;200;191,45
LLHHHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLH\LLHHHLH_9.json;48081,58;47739,31;1,0072;614,30;200;190,21
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_1.json;13855,29;13744,77;1,0080;0,00;200;80,70
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_10.json;14619,84;14459,48;1,0111;0,00;200;80,91
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_2.json;14404,00;14340,57;1,0044;0,00;200;81,38
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_3.json;14407,50;14324,82;1,0058;0,00;200;83,41
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_4.json;14361,57;14275,60;1,0060;19,09;200;82,90
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_5.json;14213,06;14126,60;1,0061;36,23;200;82,04
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_6.json;14093,36;13960,09;1,0095;0,00;200;81,46
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_7.json;14080,55;14031,34;1,0035;0,00;200;81,83
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_8.json;14332,07;14266,34;1,0046;4,18;200;86,11
LLHHHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHHLL\LLHHHLL_9.json;14340,13;14265,64;1,0052;11,12;200;85,19
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_1.json;49025,87;48559,12;1,0096;363,37;200;2256,74
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_10.json;48955,51;48481,22;1,0098;306,33;200;2291,53
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_2.json;48776,37;48315,31;1,0095;394,31;200;2318,65
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_3.json;48913,00;48475,51;1,0090;353,37;200;2291,92
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_4.json;48929,17;48385,32;1,0112;419,18;200;2287,75
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_5.json;49120,14;48657,97;1,0095;411,58;200;2297,56
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_6.json;49137,31;48614,43;1,0108;426,24;200;2277,26
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_7.json;48837,17;48391,96;1,0092;479,95;200;2288,65
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_8.json;48907,17;48415,71;1,0102;351,02;200;2285,51
LLHHLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHH\LLHHLHH_9.json;48674,04;48191,43;1,0100;357,86;200;2272,64
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_1.json;14273,64;14139,43;1,0095;159,82;200;604,76
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_10.json;14445,16;14331,52;1,0079;187,49;200;597,97
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_2.json;14377,21;14289,73;1,0061;144,29;200;595,99
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_3.json;14479,92;14394,07;1,0060;183,09;200;596,82
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_4.json;14455,59;14360,97;1,0066;153,04;200;605,49
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_5.json;14401,35;14318,87;1,0058;287,59;200;598,49
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_6.json;14301,34;14205,80;1,0067;227,88;200;619,14
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_7.json;14396,86;14297,81;1,0069;248,48;200;607,86
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_8.json;14407,38;14279,39;1,0090;179,75;200;603,72
LLHHLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLHL\LLHHLHL_9.json;14431,11;14317,00;1,0080;131,69;200;599,87
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_1.json;48678,06;48498,71;1,0037;184,00;200;196,12
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_10.json;48676,13;48527,22;1,0031;242,32;200;190,50
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_2.json;48516,57;48319,10;1,0041;195,81;200;193,05
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_3.json;49160,26;48988,79;1,0035;245,84;200;187,67
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_4.json;48623,45;48492,02;1,0027;271,15;200;187,20
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_5.json;48228,34;48091,97;1,0028;256,93;200;193,07
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_6.json;48923,40;48705,53;1,0045;241,17;200;191,28
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_7.json;48729,66;48522,97;1,0043;249,95;200;186,57
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_8.json;48544,77;48338,08;1,0043;293,95;200;202,15
LLHHLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLH\LLHHLLH_9.json;48216,82;48029,10;1,0039;279,55;200;193,31
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_1.json;14529,97;14457,46;1,0050;22,82;200;86,44
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_10.json;14163,75;14102,72;1,0043;61,34;200;82,18
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_2.json;14223,19;14186,28;1,0026;0,00;200;82,89
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_3.json;14457,24;14341,09;1,0081;35,36;200;82,94
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_4.json;14644,83;14567,52;1,0053;33,96;200;87,09
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_5.json;14545,34;14461,53;1,0058;0,00;200;83,26
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_6.json;14459,84;14364,28;1,0067;14,93;200;82,00
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_7.json;14577,07;14467,54;1,0076;0,00;200;83,05
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_8.json;14737,97;14692,20;1,0031;0,00;200;83,33
LLHHLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHHLLL\LLHHLLL_9.json;14531,11;14453,22;1,0054;26,67;200;81,41
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_1.json;48604,82;47849,66;1,0158;422,84;200;2239,48
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_10.json;48961,83;48150,05;1,0169;298,48;200;2332,85
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_2.json;48789,37;47948,18;1,0175;428,71;200;2319,29
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_3.json;48588,05;47820,90;1,0160;342,93;200;2292,75
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_4.json;48676,88;47890,85;1,0164;398,88;200;2239,05
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_5.json;48703,16;47941,90;1,0159;488,41;200;2276,56
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_6.json;48955,59;48140,63;1,0169;293,04;200;2274,28
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_7.json;48696,22;47949,75;1,0156;419,90;200;2302,17
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_8.json;48648,12;47897,16;1,0157;479,74;200;2294,25
LLHLHHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHH\LLHLHHH_9.json;48964,97;48214,72;1,0156;453,60;200;2268,89
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_1.json;14303,86;14122,76;1,0128;162,28;200;605,10
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_10.json;14262,78;14125,23;1,0097;205,91;200;600,62
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_2.json;14386,09;14211,85;1,0123;217,43;200;609,57
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_3.json;14209,98;14057,92;1,0108;185,53;200;624,97
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_4.json;14288,49;14151,72;1,0097;175,59;200;604,11
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_5.json;14163,36;14025,28;1,0098;264,53;200;604,02
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_6.json;14385,91;14225,74;1,0113;165,22;200;605,81
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_7.json;14364,86;14220,04;1,0102;241,35;200;618,03
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_8.json;14308,36;14163,49;1,0102;228,79;200;604,46
LLHLHHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHHL\LLHLHHL_9.json;14359,68;14230,48;1,0091;190,27;200;605,61
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_1.json;48019,42;47677,17;1,0072;514,24;200;191,41
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_10.json;48554,89;48195,68;1,0075;439,69;200;189,10
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_2.json;48261,43;47907,10;1,0074;392,50;200;192,36
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_3.json;48208,39;47855,19;1,0074;722,16;200;192,54
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_4.json;47655,70;47375,01;1,0059;403,91;200;232,97
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_5.json;48319,85;48042,47;1,0058;449,66;200;196,22
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_6.json;48632,08;48371,85;1,0054;582,97;200;190,63
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_7.json;48338,65;48026,35;1,0065;343,58;200;189,19
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_8.json;48391,90;48052,60;1,0071;510,69;200;194,33
LLHLHLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLH\LLHLHLH_9.json;48251,68;47925,54;1,0068;507,74;200;189,84
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_1.json;14058,29;13936,50;1,0087;0,00;200;82,71
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_10.json;14406,22;14225,11;1,0127;0,00;200;82,12
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_2.json;14284,88;14191,81;1,0066;47,57;200;81,04
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_3.json;14018,72;13826,98;1,0139;36,54;200;82,32
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_4.json;14186,31;14072,88;1,0081;0,00;200;82,02
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_5.json;14598,94;14506,49;1,0064;0,00;200;80,80
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_6.json;14328,80;14159,03;1,0120;0,00;200;81,04
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_7.json;14099,80;13982,56;1,0084;0,00;200;86,40
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_8.json;14739,71;14621,60;1,0081;44,96;200;83,67
LLHLHLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLHLL\LLHLHLL_9.json;14256,97;14113,82;1,0101;0,00;200;80,41
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_1.json;49400,75;48903,82;1,0102;307,68;200;2268,63
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_10.json;49044,50;48581,50;1,0095;287,31;200;2269,60
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_2.json;49137,53;48640,10;1,0102;299,74;200;2264,17
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_3.json;49039,37;48602,39;1,0090;375,95;200;2294,71
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_4.json;49052,60;48516,94;1,0110;242,99;200;2290,89
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_5.json;48729,84;48292,82;1,0090;327,93;200;2250,82
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_6.json;48971,33;48526,32;1,0092;338,25;200;2263,85
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_7.json;49043,03;48583,95;1,0094;110,61;200;2276,78
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_8.json;49201,72;48714,10;1,0100;450,27;200;2266,81
LLHLLHH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHH\LLHLLHH_9.json;48933,70;48483,63;1,0093;405,05;200;2251,66
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_1.json;14363,42;14249,90;1,0080;215,21;200;609,76
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_10.json;14335,91;14235,20;1,0071;134,48;200;607,46
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_2.json;14251,48;14135,81;1,0082;150,11;200;609,07
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_3.json;14333,74;14235,12;1,0069;235,75;200;607,64
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_4.json;14493,58;14412,03;1,0057;167,58;200;602,52
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_5.json;14434,11;14346,44;1,0061;223,94;200;601,74
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_6.json;14372,06;14285,03;1,0061;153,32;200;596,45
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_7.json;14409,51;14317,60;1,0064;195,28;200;605,24
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_8.json;14270,12;14209,25;1,0043;127,69;200;603,11
LLHLLHL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLHL\LLHLLHL_9.json;14479,37;14370,88;1,0075;175,09;200;601,55
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_1.json;48793,64;48588,04;1,0042;266,15;200;190,24
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_10.json;48635,64;48470,83;1,0034;283,69;200;189,54
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_2.json;48752,07;48561,75;1,0039;267,90;200;194,41
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_3.json;48632,91;48476,15;1,0032;267,52;200;196,95
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_4.json;48744,14;48535,64;1,0043;205,23;200;188,44
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_5.json;49047,46;48890,63;1,0032;297,43;200;191,05
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_6.json;48673,75;48499,99;1,0036;314,43;200;193,02
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_7.json;48834,03;48679,35;1,0032;353,92;200;197,13
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_8.json;47894,33;47779,54;1,0024;288,38;200;193,64
LLHLLLH;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLH\LLHLLLH_9.json;48580,29;48342,42;1,0049;251,40;200;190,20
LLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLL\LLHLLLL_1.json;14498,20;14380,26;1,0082;0,00;200;80,92
LLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLL\LLHLLLL_10.json;14321,27;14188,25;1,0094;0,00;200;80,70
LLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLL\LLHLLLL_2.json;14582,27;14523,23;1,0041;1,06;200;81,36
LLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLL\LLHLLLL_3.json;14207,57;14103,35;1,0074;0,00;200;85,16
LLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLL\LLHLLLL_4.json;14037,81;13967,12;1,0051;9,18;200;83,54
LLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLL\LLHLLLL_5.json;14226,97;14063,42;1,0116;0,00;200;80,51
LLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLL\LLHLLLL_6.json;14661,65;14609,30;1,0036;0,00;200;81,23
LLHLLLL;C:\Users\Herysson\Documents\Heuristica e Meta Heuristica\instancias\LLHLLLL\LLHLLLL_7.json;14385,15;14291,73;1,0065;0,00;200;82,00
